State,County_Name,socio_index,built_index,air_index,land_index,water_index,environmental_quality_index
KY,Grayson County,1.232236385,0.710759401,0.5252949,0.325722396,1.202327728,0.825500131
KY,Green County,1.232319593,0.691162705,0.296239763,0.107691616,-1.398450494,0.139266253
KY,Greenup County,0.261744052,0.802064598,-0.146558657,-0.736687243,0.553763092,0.222190395
KY,Hancock County,0.991342962,0.850161433,1.525498867,0.05302434,1.23598659,1.435570002
KY,Hardin County,-0.394265294,0.501642227,0.70406878,0.389177054,0.700657904,0.950842977
KY,Harlan County,1.501702785,0.375642836,0.905898333,-1.934002638,1.046480894,0.214877576
KY,Harrison County,0.457195431,0.754215479,-0.132913277,0.325038373,0.358366847,0.416799724
KY,Hart County,1.29194212,1.254606485,0.48250702,0.089681499,1.219023228,1.024393797
KY,Henderson County,-0.062698334,0.431620955,0.113672361,0.72079742,1.094713926,0.694470644
KY,Henry County,0.572942853,0.692766964,1.217201233,0.432308167,-1.408069134,0.832149088
KY,Hickman County,1.381737828,0.463414699,0.817983329,1.135772586,1.232441425,1.056115746
KY,Hopkins County,0.504226685,0.017853837,0.159923404,0.623753011,1.154928327,0.413014203
KY,Jackson County,2.017252445,1.033435822,0.677531838,-0.613388419,1.187372804,0.735120595
KY,Jefferson County,-1.318947434,-0.231843337,-0.060751442,-0.44384703,0.704009354,0.032429662
KY,Jessamine County,-0.542874992,0.598808289,1.817180872,0.227470636,0.772265315,1.626443148
KY,Johnson County,0.694339812,-0.061174542,0.544844449,-1.110812664,-0.250250727,-0.147888795
KY,Kenton County,-1.012182236,0.510252297,0.133910358,-0.241430998,-0.508324265,0.321568251
KY,Knott County,1.114881039,0.77725333,1.955396891,-2.083840847,-0.318493575,0.780072033
KY,Knox County,1.642707467,0.580561638,-0.356544256,-0.672348917,0.698924661,-0.151570082
KY,Larue County,0.794683516,0.866458833,0.065530837,0.425459504,0.783370554,0.651032269
KY,Laurel County,0.507272959,0.53778851,-0.075297728,-0.181539521,1.196119189,0.354585171
KY,Lawrence County,1.319520473,0.424199015,0.467609495,-1.003194451,-0.390988588,-0.014343891
KY,Lee County,1.676447511,0.499402404,0.502225459,-0.940287769,1.292513132,0.331530094
KY,Leslie County,1.706577897,-0.374930084,-0.260907352,-2.493680716,-0.225664482,-1.258137226
KY,Letcher County,1.139950037,0.215994999,-0.425026953,-1.783657908,1.284495592,-0.49570784
KY,Lewis County,1.54997623,1.747105241,-0.187631354,-0.308394581,-0.316209406,0.479554504
KY,Lincoln County,0.867608488,1.741276145,0.564541876,0.304487646,0.320662409,1.271679044
KY,Livingston County,0.983356953,-0.029155169,0.047256846,0.259962559,1.167589903,0.169605047
KY,Logan County,0.800573647,-0.090955958,0.748447597,0.717427611,0.700834394,0.589880586
KY,Lyon County,0.628379643,0.149970293,0.572741866,-0.342500687,1.188306451,0.458066076
KY,McCracken County,-0.322173655,-0.972909927,0.334876329,0.588192403,1.242147684,0.101412773
KY,McCreary County,1.913420916,1.121015191,1.064920545,-1.233037233,1.210376143,0.859561682
KY,McLean County,1.014823556,1.229827523,0.069748014,0.421672046,1.183060527,0.891887188
KY,Madison County,-0.534668684,0.338228196,0.505111635,-0.353227109,1.04035759,0.641155481
KY,Magoffin County,1.246244431,1.349808812,0.59210223,-0.654580474,0.371879667,0.79143703
KY,Marion County,0.703157902,0.646262527,-0.314942122,0.396169364,1.232699037,0.406628251
KY,Marshall County,0.305089235,0.60963124,-0.046944194,0.336289912,1.185914397,0.567325592
KY,Martin County,1.679218769,0.951919973,0.823468506,-1.255311012,-0.373289049,0.359436721
KY,Mason County,0.498590648,-0.749537051,0.099929452,0.214796588,-0.078768983,-0.36587882
KY,Meade County,0.516103208,1.451022267,0.887110412,0.150925964,0.8194713,1.400961399
KY,Menifee County,1.147681117,0.85510236,0.695353329,-0.534685075,-1.390287042,0.299763143
KY,Mercer County,-0.067764275,0.439149201,-0.097886242,-0.010703921,0.65578413,0.307100415
KY,Metcalfe County,1.189106464,1.021270156,0.233670533,0.088865183,-1.406938553,0.278258294
KY,Monroe County,1.054120183,0.084771857,-0.247460842,0.008307427,1.157066345,-0.013757351
KY,Montgomery County,0.41458118,0.52048713,-0.255776227,0.197825342,1.190055966,0.351874202
KY,Morgan County,1.037120581,0.731413186,0.326655477,-1.042320967,-0.375675231,0.098429672
KY,Muhlenberg County,0.785117805,0.523570299,-0.190743357,0.240027875,1.208682179,0.356440634
KY,Nelson County,0.244360358,0.584495127,0.511047065,0.530307889,0.468318313,0.794380069
KY,Nicholas County,1.152935863,1.403708816,0.599490821,0.248207971,-1.390817285,0.738413215
KY,Ohio County,1.017225027,1.252629995,0.3427414,0.069362678,1.307126999,0.991125464
KY,Oldham County,-1.656045318,0.579128623,0.519911826,0.078732036,0.547797441,0.943301737
KY,Owen County,0.477712929,1.644614816,1.034173489,-0.223498583,-1.398427486,1.078446031
KY,Owsley County,2.761723518,2.635472298,0.699895501,-0.862071693,1.149428487,1.430143237
KY,Pendleton County,0.788955629,1.864336014,-0.414072007,0.331608653,-1.392612338,0.475687206
KY,Perry County,0.986884058,-0.827323675,0.880555809,-1.55871129,1.145712376,-0.255585939
KY,Pike County,0.599907279,0.303304136,0.05907001,-1.991247773,-0.16917485,-0.430550039
KY,Powell County,1.04936409,0.530982554,0.044563878,-0.413393348,0.240498915,0.108506158
KY,Pulaski County,0.512962341,0.108820081,0.064265266,0.047402918,1.106631517,0.247667894
KY,Robertson County,1.803791761,2.506525993,0.345305324,-0.538243115,-1.397302032,0.890049994
KY,Rockcastle County,1.306309342,1.470004916,0.30403772,-0.966289103,1.218892813,0.762352467
KY,Rowan County,0.138365075,-0.213957429,0.089958765,-0.589303613,1.184558034,-0.010224266
KY,Russell County,1.263163209,-0.434527695,0.313308507,0.059159674,1.25748992,0.033886477
KY,Scott County,-0.567195714,0.860054135,-0.067958087,0.388991982,0.546115339,0.695806384
KY,Shelby County,-0.58538121,0.785312653,0.868661046,0.617283404,0.428710192,1.227977037
KY,Simpson County,0.249082342,-0.262101382,0.885683358,0.909839928,0.297733575,0.623060405
KY,Spencer County,-0.080180734,1.906546235,0.713972151,0.11043562,-1.408154726,1.193053126
KY,Taylor County,0.748510718,0.027012348,0.697731495,0.40055877,0.736353099,0.555259287
KY,Todd County,0.939965248,1.086119771,-0.028237985,1.124975324,-1.411765814,0.463440925
KY,Trigg County,0.690417409,0.718194902,0.286682606,0.166464269,1.175917983,0.718494534
KY,Trimble County,0.80298835,1.161185622,0.335109562,0.309220761,0.516730785,0.879591167
KY,Union County,0.547006965,0.044403318,0.767579198,0.944852829,1.23375833,0.864896238
KY,Warren County,-0.858585417,-0.080937095,0.409783572,0.577332079,0.454526931,0.53710258
KY,Washington County,0.611346781,1.240673661,1.029928923,0.534478784,1.277266026,1.54325676
KY,Wayne County,1.48609376,1.318148613,0.083158344,-0.388283759,1.158686876,0.670733452
KY,Webster County,0.936445773,0.65111059,0.111508578,0.44521901,1.183497548,0.624591947
KY,Whitley County,1.128703833,0.235143527,0.396647155,-0.653905869,0.924274981,0.207551494
KY,Wolfe County,2.05817461,0.372551143,0.29828164,-0.889913201,-0.382219821,-0.203728661
KY,Woodford County,-1.166038871,-0.278804719,-0.288081676,0.398234785,0.326527297,0.005006964
LA,Acadia Parish,0.510384321,0.58413434,0.428921372,0.696142375,0.67497468,0.794457316
LA,Allen Parish,0.81349951,0.413846016,0.326640069,-0.273786008,0.622824967,0.345525742
LA,Ascension Parish,-0.631373048,1.342992902,0.652053118,0.263555527,0.689694345,1.364726782
LA,Assumption Parish,0.85679543,1.601299047,1.783964515,-0.178484172,0.578888118,1.815724969
LA,Avoyelles Parish,0.781639218,0.581696451,0.887520432,1.019234061,0.696900249,1.106115818
LA,Beauregard Parish,0.397323966,0.9253847,0.061500113,-0.611798465,0.737092316,0.45505482
LA,Bienville Parish,0.896546185,0.270982683,0.820537567,-0.814062059,0.624933898,0.400249124
LA,Bossier Parish,-0.416781664,0.405789047,0.135001153,-0.031776816,-0.052584365,0.328753978
LA,Caddo Parish,-0.426687777,-0.180080757,1.016941547,0.666450918,0.64329499,0.83170861
LA,Calcasieu Parish,-0.286618978,0.05703472,1.1103971,-0.183336109,0.825548708,0.807003736
LA,Caldwell Parish,1.212715387,0.277478009,1.888785243,0.054781642,0.304660678,1.134192824
LA,Cameron Parish,0.869307816,-0.658450663,-0.261646628,-0.509214342,0.680549979,-0.61598599
LA,Catahoula Parish,1.0756073,0.285332352,0.567630827,1.061870456,0.659821272,0.732381344
LA,Claiborne Parish,1.36755383,0.346517533,-0.516772509,-1.184673905,0.724601805,-0.458697349
LA,Concordia Parish,1.210737109,-0.073297374,0.019868745,0.918949664,0.611116469,0.16660212
LA,De Soto Parish,0.673721969,0.420196772,-0.100354098,-0.015336075,0.686108112,0.203147739
LA,East Baton Rouge Parish,-1.440741539,-0.190375313,0.572363794,-0.083970979,-1.439796567,0.120206721
LA,East Carroll Parish,1.664620042,-1.119491935,1.843634009,1.299589396,-1.428902864,0.303092808
LA,East Feliciana Parish,0.64363122,0.699823976,-0.093816452,-0.376701385,-1.434404016,-0.13294892
LA,Evangeline Parish,0.70243752,0.798044086,0.638555944,0.666380763,-1.433125019,0.59796226
LA,Franklin Parish,1.098471045,0.097748205,0.246485829,1.320021033,-1.429229021,0.120963514
LA,Grant Parish,0.790527403,1.577306271,-0.24948217,-0.403118819,-1.423790336,0.220685542
LA,Iberia Parish,0.27570951,0.353144735,0.128843591,0.426258534,-1.422534108,0.067488648
LA,Iberville Parish,0.26982969,0.227683097,0.413497001,0.060386166,-1.434155107,0.0666399
LA,Jackson Parish,0.719942272,0.273495525,1.809254646,-1.037961841,-1.425463676,0.543276489
LA,Jefferson Parish,-0.989050567,0.081606403,-0.017390333,-1.68494153,-1.428942323,-0.541707456
LA,Jefferson Davis Parish,0.580421329,0.475952268,1.171667099,0.779685438,-1.436965227,0.774496615
LA,Lafayette Parish,-1.119456053,-0.200375527,0.491330385,0.795586944,-1.436101437,0.254967481
LA,Lafourche Parish,0.09872511,0.710836709,0.711066902,-0.082166776,-1.428524733,0.47909528
LA,La Salle Parish,0.868643224,0.916595638,0.703727484,-0.76391834,-1.429282427,0.30707255
LA,Lincoln Parish,-0.392377198,0.107092991,-0.023669092,-0.203601956,-1.425001144,-0.225927144
LA,Livingston Parish,-0.335670948,2.046386242,0.169367611,-1.339787006,-1.434883356,0.611022472
LA,Madison Parish,1.047266722,-0.631519794,1.113360167,1.056178689,-1.431512237,0.164432868
LA,Morehouse Parish,0.953450203,-0.449021965,0.220272332,1.158485293,-1.425235987,-0.206488952
LA,Natchitoches Parish,0.2629807,-0.340813607,0.280518442,0.241870835,-1.417213678,-0.259983182
LA,Orleans Parish,-1.15356195,-0.782196224,0.357279032,-1.833244443,-1.433223844,-0.805245459
LA,Ouachita Parish,-0.364907444,-0.452308774,1.195092559,0.500040889,-1.419161081,0.349319428
LA,Plaquemines Parish,-0.307179272,-0.252828449,0.793967247,-1.289638877,-1.428757668,-0.24498488
LA,Pointe Coupee Parish,0.529712498,0.413749397,0.074673615,1.044192314,-1.433705568,0.193376064
LA,Rapides Parish,-0.163269982,-0.306551486,1.080334544,0.503064513,-1.431165218,0.333658993
LA,Red River Parish,1.292256117,0.091574036,0.766444802,0.265320539,-1.418905616,0.117142677
LA,Richland Parish,0.725153983,-0.211486295,0.163854286,1.07170701,-1.424578786,-0.104826547
LA,Sabine Parish,1.093692899,0.321328163,-0.137143478,-0.831843197,-1.417654276,-0.532101572
LA,St. Bernard Parish,0.610681772,0.231929615,0.201891601,-0.971065462,-1.432690859,-0.362486511
LA,St. Charles Parish,-0.451761484,0.996785581,0.746517897,-1.104552627,-1.42870748,0.458725572
LA,St. Helena Parish,1.049988747,1.448493361,1.360120296,-0.124610811,-1.431641102,1.104050517
LA,St. James Parish,0.442267776,0.76687485,0.292282909,-0.050893012,-1.43230474,0.233197734
LA,St. John the Baptist Parish,-0.02276914,0.575811863,0.96794194,-0.60093689,-1.435922623,0.433744907
LA,St. Landry Parish,0.605616391,0.419703871,1.387802005,1.045357347,-1.434284568,0.933420837
LA,St. Martin Parish,0.390412122,1.158008575,0.557704449,0.172322929,-1.433868408,0.656132042
LA,St. Mary Parish,0.561390817,-0.449746341,0.604088902,0.034288127,-1.426059961,-0.228264242
LA,St. Tammany Parish,-1.341574788,0.497721404,0.382336915,-1.021545768,-1.434482932,0.12328364
LA,Tangipahoa Parish,-0.032391798,0.379811972,0.597272456,-0.409424871,-1.434594274,0.169896886
LA,Tensas Parish,1.21096015,-1.154069185,0.464269459,1.378473043,-1.434832692,-0.420930535
LA,Terrebonne Parish,0.088298611,0.328236699,-0.324890792,-1.141028523,-1.431628823,-0.586267054
LA,Union Parish,0.90549314,0.629880607,0.554232717,-1.318721771,-1.423379898,-0.077450559
LA,Vermilion Parish,0.346999407,0.818936944,0.146521032,0.480460405,-1.433377266,0.327661544
LA,Vernon Parish,0.157105327,0.459846437,0.214826629,-1.376461506,-1.430678844,-0.279183239
LA,Washington Parish,0.956730008,0.454491198,0.688478887,-0.067018151,-1.432242155,0.221051812
